area_id,area_name,b17001c001,b17001c001_moe,b17001c002,b17001c002_moe,b17001c003,b17001c003_moe,b17001c004,b17001c004_moe,b17001c005,b17001c005_moe,b17001c006,b17001c006_moe,b17001c007,b17001c007_moe,b17001c008,b17001c008_moe,b17001c009,b17001c009_moe,b17001c010,b17001c010_moe,b17001c011,b17001c011_moe,b17001c012,b17001c012_moe,b17001c013,b17001c013_moe,b17001c014,b17001c014_moe,b17001c015,b17001c015_moe,b17001c016,b17001c016_moe,b17001c017,b17001c017_moe,b17001c018,b17001c018_moe,b17001c019,b17001c019_moe,b17001c020,b17001c020_moe,b17001c021,b17001c021_moe,b17001c022,b17001c022_moe,b17001c023,b17001c023_moe,b17001c024,b17001c024_moe,b17001c025,b17001c025_moe,b17001c026,b17001c026_moe,b17001c027,b17001c027_moe,b17001c028,b17001c028_moe,b17001c029,b17001c029_moe,b17001c030,b17001c030_moe,b17001c031,b17001c031_moe,b17001c032,b17001c032_moe,b17001c033,b17001c033_moe,b17001c034,b17001c034_moe,b17001c035,b17001c035_moe,b17001c036,b17001c036_moe,b17001c037,b17001c037_moe,b17001c038,b17001c038_moe,b17001c039,b17001c039_moe,b17001c040,b17001c040_moe,b17001c041,b17001c041_moe,b17001c042,b17001c042_moe,b17001c043,b17001c043_moe,b17001c044,b17001c044_moe,b17001c045,b17001c045_moe,b17001c046,b17001c046_moe,b17001c047,b17001c047_moe,b17001c048,b17001c048_moe,b17001c049,b17001c049_moe,b17001c050,b17001c050_moe,b17001c051,b17001c051_moe,b17001c052,b17001c052_moe,b17001c053,b17001c053_moe,b17001c054,b17001c054_moe,b17001c055,b17001c055_moe,b17001c056,b17001c056_moe,b17001c057,b17001c057_moe,b17001c058,b17001c058_moe,b17001c059,b17001c059_moe
QN46,Bayside-Bayside Hills,202,226,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,202,226,40,61,0,51,0,51,0,51,0,51,0,51,0,51,12,53,7,51,0,51,21,59,0,51,0,51,0,51,162,193,0,51,0,51,19,56,20,59,0,51,47,89,29,68,23,62,0,51,24,56,0,51,0,51,0,51
QN47,Ft. Totten-Bay Terrace-Clearview,7,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,7,35,7,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,7,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN48,Auburndale,23,41,6,31,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,6,31,0,32,0,32,0,32,0,32,0,32,0,32,0,32,6,31,0,32,0,32,0,32,0,32,0,32,17,41,17,41,0,32,0,32,17,41,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
QN49,Whitestone,29,60,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,29,60,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,29,60,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,29,60,0,38,0,38,0,38,0,38
QN50,Elmhurst-Maspeth,82,86,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,82,86,54,58,0,34,0,34,8,34,0,34,0,34,0,34,20,37,0,34,17,35,0,34,9,33,0,34,0,34,28,41,0,34,7,34,0,34,0,34,0,34,0,34,0,34,0,34,8,34,0,34,13,35,0,34,0,34
QN51,Murray Hill,102,100,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,102,100,77,81,0,50,0,50,0,50,0,50,0,50,0,50,0,50,36,71,0,50,21,60,4,48,16,55,0,50,25,58,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,20,58,0,50,5,49,0,50,0,50
QN52,East Flushing,217,239,135,211,72,118,0,42,0,42,46,81,0,42,0,42,0,42,0,42,26,57,0,42,0,42,0,42,0,42,0,42,63,104,0,42,23,53,0,42,0,42,0,42,0,42,0,42,17,48,0,42,8,42,0,42,0,42,15,46,82,120,27,53,0,42,0,42,12,44,0,42,0,42,0,42,0,42,0,42,0,42,12,44,0,42,0,42,3,40,55,87,0,42,0,42,0,42,0,42,0,42,0,42,25,55,14,45,0,42,11,44,5,41,0,42,0,42
QN53,Woodhaven,204,158,20,57,8,54,0,54,0,54,0,54,8,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,12,53,0,54,0,54,0,54,0,54,0,54,8,54,0,54,0,54,0,54,4,53,0,54,0,54,0,54,184,153,117,116,0,54,0,54,0,54,0,54,0,54,29,69,26,59,14,54,0,54,43,63,5,53,0,54,0,54,67,73,0,54,0,54,0,54,0,54,0,54,0,54,4,53,1,53,0,54,30,60,0,54,18,60,14,55
QN54,Richmond Hill,578,306,174,170,43,84,11,61,0,60,0,60,15,65,0,60,0,60,17,66,0,60,0,60,0,60,0,60,0,60,0,60,131,150,0,60,0,60,0,60,55,102,0,60,14,65,0,60,0,60,62,86,0,60,0,60,0,60,0,60,404,222,284,154,30,72,0,60,7,60,0,60,8,60,11,61,74,92,14,62,57,94,14,63,62,75,7,60,0,60,120,105,0,60,0,60,0,60,0,60,0,60,0,60,35,78,20,66,31,71,14,63,20,62,0,60,0,60
QN55,South Ozone Park,784,342,136,154,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,136,154,0,62,0,62,13,65,0,62,0,62,30,70,46,94,0,62,27,68,20,69,0,62,0,62,0,62,648,294,305,168,0,62,0,62,90,91,50,97,5,62,36,69,18,63,0,62,27,73,38,74,22,63,19,64,0,62,343,168,49,77,0,62,10,61,29,70,0,62,0,62,66,85,15,64,19,63,60,72,24,65,59,89,12,63
QN56,Ozone Park,64,68,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,64,68,28,47,0,36,0,36,0,36,0,36,0,36,0,36,11,36,7,34,0,36,10,36,0,36,0,36,0,36,36,50,0,36,0,36,0,36,0,36,0,36,0,36,0,36,22,47,0,36,14,36,0,36,0,36,0,36
QN57,Lindenwood-Howard Beach,52,65,14,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,14,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,14,37,0,34,0,34,0,34,0,34,38,52,38,52,0,34,0,34,0,34,0,34,0,34,12,36,0,34,0,34,26,38,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN60,Kew Gardens,20,35,14,36,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,14,36,0,34,0,34,0,34,0,34,0,34,0,34,0,34,14,36,0,34,0,34,0,34,0,34,0,34,6,33,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,6,33,0,34,0,34,0,34,0,34,0,34,0,34,0,34,6,33,0,34,0,34,0,34,0,34,0,34
QN61,Jamaica,324,217,25,57,21,58,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,21,58,0,51,0,51,4,50,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,4,50,0,51,0,51,0,51,299,215,156,122,9,52,0,51,4,51,22,56,0,51,34,61,9,52,29,63,41,65,8,51,0,51,0,51,0,51,143,113,0,51,0,51,5,51,0,51,16,56,0,51,14,52,33,62,58,91,0,51,8,51,0,51,9,52
QN62,Queensboro Hill,207,189,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,207,189,45,71,0,29,0,29,0,29,0,29,0,29,0,29,0,29,14,34,0,29,31,53,0,29,0,29,0,29,162,149,0,29,14,37,57,78,0,29,0,29,0,29,0,29,31,49,0,29,6,28,22,43,7,29,25,47
QN63,Woodside,154,128,48,89,36,74,0,50,0,50,0,50,18,56,0,50,18,56,0,50,0,50,0,50,0,50,0,50,0,50,0,50,12,52,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,12,52,0,50,0,50,0,50,106,99,21,53,0,50,0,50,8,50,0,50,0,50,0,50,0,50,0,50,0,50,13,52,0,50,0,50,0,50,85,93,9,50,0,50,0,50,42,76,0,50,0,50,0,50,6,49,16,52,0,50,6,49,0,50,6,49
QN66,Laurelton,43,60,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,43,60,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,43,60,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,28,58,15,44,0,40,0,40
QN68,Queensbridge-Ravenswood-Long Island City,182,157,45,61,12,40,0,38,0,38,0,38,0,38,0,38,0,38,12,40,0,38,0,38,0,38,0,38,0,38,0,38,33,55,19,47,0,38,0,38,0,38,0,38,7,38,0,38,0,38,0,38,7,38,0,38,0,38,0,38,137,146,57,68,5,37,0,38,5,37,0,38,0,38,32,52,0,38,5,37,0,38,5,37,5,37,0,38,0,38,80,94,0,38,4,37,0,38,0,38,0,38,0,38,33,55,9,39,0,38,28,54,6,37,0,38,0,38
QN70,Astoria,209,207,25,65,15,64,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,15,64,0,60,0,60,10,61,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,10,61,0,60,0,60,184,205,123,158,0,60,0,60,33,77,32,77,0,60,0,60,11,61,0,60,33,77,7,60,7,60,0,60,0,60,61,79,0,60,0,60,0,60,0,60,0,60,0,60,15,65,30,75,7,60,0,60,9,61,0,60,0,60
QN71,Old Astoria,452,378,9,81,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,9,81,5,49,0,34,4,49,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,443,371,195,125,0,34,0,34,0,34,20,44,0,34,0,34,18,42,82,94,31,46,11,36,33,54,0,34,0,34,248,277,115,173,0,34,0,34,0,34,0,34,16,40,43,58,33,48,35,64,6,33,0,34,0,34,0,34
QN72,Steinway,160,163,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,160,163,84,104,0,51,0,51,19,57,0,51,0,51,0,51,21,59,13,50,0,51,20,58,11,53,0,51,0,51,76,86,0,51,0,51,0,51,0,51,0,51,0,51,51,71,0,51,19,57,0,51,6,50,0,51,0,51
QN76,Baisley Park,137,86,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,137,86,40,57,0,48,0,48,0,48,0,48,0,48,0,48,0,48,13,49,0,48,27,50,0,48,0,48,0,48,97,72,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,63,64,15,51,19,56,0,48
QN98,Airport,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
QN99,park-cemetery-etc-Queens,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
SI05,New Springville-Bloomfield-Travis,128,123,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,128,123,118,119,0,43,0,43,0,43,0,43,0,43,20,52,98,115,0,43,0,43,0,43,0,43,0,43,0,43,10,45,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,10,45,0,43,0,43
SI07,Westerleigh,31,49,5,33,5,33,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,3,33,0,36,2,32,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,26,51,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,26,51,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,26,51,0,36,0,36
SI08,Grymes Hill-Clifton-Fox Hills,18,34,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,18,34,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,18,34,0,28,0,28,0,28,0,28,0,28,0,28,0,28,18,34,0,28,0,28,0,28,0,28,0,28
SI11,Charleston-Richmond Valley-Tottenville,12,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,12,33,12,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,12,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,156,142,79,107,36,49,0,38,0,38,11,38,0,38,0,38,0,38,7,38,0,38,13,39,0,38,0,38,0,38,5,38,43,73,11,38,0,38,10,37,10,38,0,38,0,38,0,38,12,38,0,38,0,38,0,38,0,38,0,38,77,97,40,55,0,38,0,38,7,38,0,38,7,38,0,38,0,38,9,38,9,40,8,38,0,38,0,38,0,38,37,61,0,38,0,38,7,38,0,38,0,38,0,38,0,38,0,38,8,39,13,43,0,38,0,38,9,38
SI14,Grasmere-Arrochar-Ft. Wadsworth,23,40,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,23,40,23,40,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,23,40,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
SI22,West New Brighton-New Brighton-St. George,15,43,2,38,2,38,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,2,38,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,13,45,13,45,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,13,45,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,6,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,6,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,6,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,6,37
SI25,Oakwood-Oakwood Beach,16,37,16,37,16,37,0,32,0,32,0,32,0,32,0,32,0,32,16,37,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
SI28,Port Richmond,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
SI32,Rossville-Woodrow,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
SI35,New Brighton-Silver Lake,19,24,6,19,6,19,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,4,25,0,27,2,21,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,13,31,13,31,0,27,0,27,0,27,13,31,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
SI36,Old Town-Dongan Hills-South Beach,43,73,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,43,73,43,73,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,21,46,0,32,0,32,0,32,22,42,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
SI37,Stapleton-Rosebank,179,199,137,191,52,90,13,42,0,38,13,41,0,38,10,40,0,38,0,38,0,38,16,44,0,38,0,38,0,38,0,38,85,112,14,42,0,38,12,41,0,38,0,38,0,38,14,42,31,47,14,42,0,38,0,38,0,38,0,38,42,58,15,44,0,38,0,38,0,38,0,38,0,38,0,38,0,38,15,44,0,38,0,38,0,38,0,38,0,38,27,54,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,27,54,0,38,0,38,0,38
SI45,New Dorp-Midland Beach,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
SI48,Arden Heights,17,38,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,17,38,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,17,38,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,17,38,0,29,0,29,0,29
SI54,Great Kills,106,113,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,106,113,63,74,31,63,0,42,0,42,0,42,0,42,0,42,0,42,0,42,32,57,0,42,0,42,0,42,0,42,43,65,0,42,0,42,31,63,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,12,44
SI99,park-cemetery-etc-Staten Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
