area_id,area_name,b19037g001,b19037g001_moe,b19037g002,b19037g002_moe,b19037g003,b19037g003_moe,b19037g004,b19037g004_moe,b19037g005,b19037g005_moe,b19037g006,b19037g006_moe,b19037g007,b19037g007_moe,b19037g008,b19037g008_moe,b19037g009,b19037g009_moe,b19037g010,b19037g010_moe,b19037g011,b19037g011_moe,b19037g012,b19037g012_moe,b19037g013,b19037g013_moe,b19037g014,b19037g014_moe,b19037g015,b19037g015_moe,b19037g016,b19037g016_moe,b19037g017,b19037g017_moe,b19037g018,b19037g018_moe,b19037g019,b19037g019_moe,b19037g020,b19037g020_moe,b19037g021,b19037g021_moe,b19037g022,b19037g022_moe,b19037g023,b19037g023_moe,b19037g024,b19037g024_moe,b19037g025,b19037g025_moe,b19037g026,b19037g026_moe,b19037g027,b19037g027_moe,b19037g028,b19037g028_moe,b19037g029,b19037g029_moe,b19037g030,b19037g030_moe,b19037g031,b19037g031_moe,b19037g032,b19037g032_moe,b19037g033,b19037g033_moe,b19037g034,b19037g034_moe,b19037g035,b19037g035_moe,b19037g036,b19037g036_moe,b19037g037,b19037g037_moe,b19037g038,b19037g038_moe,b19037g039,b19037g039_moe,b19037g040,b19037g040_moe,b19037g041,b19037g041_moe,b19037g042,b19037g042_moe,b19037g043,b19037g043_moe,b19037g044,b19037g044_moe,b19037g045,b19037g045_moe,b19037g046,b19037g046_moe,b19037g047,b19037g047_moe,b19037g048,b19037g048_moe,b19037g049,b19037g049_moe,b19037g050,b19037g050_moe,b19037g051,b19037g051_moe,b19037g052,b19037g052_moe,b19037g053,b19037g053_moe,b19037g054,b19037g054_moe,b19037g055,b19037g055_moe,b19037g056,b19037g056_moe,b19037g057,b19037g057_moe,b19037g058,b19037g058_moe,b19037g059,b19037g059_moe,b19037g060,b19037g060_moe,b19037g061,b19037g061_moe,b19037g062,b19037g062_moe,b19037g063,b19037g063_moe,b19037g064,b19037g064_moe,b19037g065,b19037g065_moe,b19037g066,b19037g066_moe,b19037g067,b19037g067_moe,b19037g068,b19037g068_moe,b19037g069,b19037g069_moe
QN18,Rego Park,293,103,10,36,0,34,0,34,0,34,0,34,0,34,0,34,0,34,10,36,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,82,62,0,34,0,34,7,34,0,34,0,34,0,34,0,34,11,37,0,34,0,34,0,34,35,52,0,34,0,34,0,34,29,54,177,83,0,34,0,34,8,35,13,38,23,44,0,34,0,34,0,34,0,34,0,34,61,58,23,41,31,48,7,33,0,34,11,36,24,36,0,34,0,34,10,35,7,34,7,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN19,Glendale,138,70,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,62,56,0,43,0,43,0,43,0,43,0,43,0,43,0,43,7,43,8,44,0,43,10,45,11,45,9,45,0,43,17,50,0,43,70,58,20,47,0,43,8,43,0,43,7,44,16,50,0,43,0,43,0,43,0,43,0,43,12,45,7,43,0,43,0,43,0,43,6,43,6,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43
QN20,Ridgewood,440,132,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,281,116,19,61,0,56,0,56,0,56,0,56,11,57,12,58,0,56,27,66,13,57,82,82,74,71,24,66,0,56,0,56,19,61,159,77,7,56,32,64,23,59,14,59,11,55,3,56,0,56,11,58,9,57,0,56,12,59,9,57,10,57,0,56,9,57,9,57,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56
QN21,Middle Village,74,71,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,18,53,0,51,0,51,0,51,0,51,0,51,7,52,0,51,0,51,0,51,0,51,0,51,0,51,11,52,0,51,0,51,0,51,45,67,0,51,0,51,0,51,0,51,0,51,0,51,6,51,0,51,4,50,0,51,0,51,8,51,5,50,22,68,0,51,0,51,11,52,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,11,52,0,51,0,51,0,51
QN22,Flushing,645,187,34,55,0,54,19,54,0,54,0,54,0,54,11,55,4,53,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,248,126,31,66,16,57,8,54,11,54,0,54,35,75,0,54,0,54,22,63,20,62,27,68,18,59,0,54,24,64,36,76,0,54,281,122,13,55,15,56,23,58,0,54,0,54,0,54,0,54,19,53,0,54,43,79,18,56,73,75,43,69,10,54,24,66,0,54,82,80,8,54,0,54,0,54,13,56,0,54,0,54,34,74,0,54,18,60,0,54,0,54,9,53,0,54,0,54,0,54,0,54
QN23,College Point,86,51,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,53,49,0,34,0,34,0,34,18,41,0,34,10,34,0,34,19,38,0,34,0,34,6,33,0,34,0,34,0,34,0,34,0,34,21,35,0,34,0,34,7,31,0,34,0,34,0,34,14,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,32,0,34,0,34,0,34,0,34,0,34,0,34,4,32,0,34,0,34,0,34,8,34,0,34,0,34,0,34,0,34,0,34
QN25,Corona,380,160,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,242,131,0,44,0,44,26,58,0,44,22,54,10,46,0,44,25,59,26,59,24,50,21,53,48,75,40,76,0,44,0,44,0,44,62,66,0,44,0,44,0,44,26,58,0,44,15,49,0,44,0,44,0,44,0,44,10,45,11,46,0,44,0,44,0,44,0,44,76,65,17,49,0,44,0,44,0,44,0,44,0,44,0,44,19,51,0,44,15,47,0,44,0,44,15,46,10,44,0,44,0,44
QN26,North Corona,262,113,7,43,0,45,0,45,0,45,0,45,0,45,7,43,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,96,76,12,47,0,45,0,45,0,45,0,45,0,45,0,45,0,45,32,67,15,50,0,45,0,45,26,48,0,45,11,45,0,45,122,83,10,46,0,45,0,45,0,45,0,45,8,44,0,45,0,45,0,45,23,45,24,57,47,69,10,45,0,45,0,45,0,45,37,50,0,45,10,46,0,45,0,45,18,50,0,45,0,45,0,45,0,45,0,45,0,45,9,44,0,45,0,45,0,45,0,45
QN27,East Elmhurst,184,85,5,33,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,5,33,0,34,0,34,0,34,0,34,0,34,80,62,0,34,0,34,0,34,0,34,4,33,0,34,0,34,0,34,0,34,29,55,6,34,31,34,0,34,5,33,5,33,0,34,84,61,10,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,21,40,7,34,5,33,0,34,41,56,0,34,15,31,6,33,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,5,33,0,34,4,33,0,34,0,34,0,34,0,34
QN28,Jackson Heights,1059,231,23,67,0,66,0,66,0,66,0,66,10,66,0,66,0,66,0,66,0,66,13,67,0,66,0,66,0,66,0,66,0,66,0,66,323,124,0,66,0,66,21,74,42,72,0,66,27,69,52,79,0,66,27,71,35,74,30,68,18,71,19,71,12,67,0,66,40,76,510,169,25,69,0,66,15,70,48,98,0,66,101,93,16,68,15,69,29,71,49,81,0,66,115,87,19,72,7,66,37,74,34,82,203,108,13,67,62,93,0,66,22,69,30,70,0,66,23,67,0,66,0,66,7,66,10,67,16,69,14,67,0,66,6,66,0,66
QN29,Elmhurst,467,146,5,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,5,60,0,60,0,60,0,60,0,60,0,60,121,82,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,23,69,28,67,9,59,45,69,9,60,7,59,0,60,250,115,36,65,24,65,13,61,9,60,6,59,0,60,0,60,11,60,34,71,50,67,60,90,0,60,0,60,0,60,7,59,0,60,91,75,0,60,30,64,13,61,0,60,17,64,0,60,8,60,0,60,0,60,0,60,0,60,23,64,0,60,0,60,0,60,0,60
QN30,Maspeth,92,62,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,61,59,0,45,0,45,0,45,0,45,5,44,25,59,6,44,0,45,0,45,0,45,11,46,5,44,0,45,9,46,0,45,0,45,21,48,0,45,0,45,0,45,0,45,0,45,0,45,15,50,3,44,0,45,3,44,0,45,0,45,0,45,0,45,0,45,0,45,10,46,0,45,0,45,0,45,0,45,0,45,0,45,10,46,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
QN31,Hunters Point-Sunnyside-West Maspeth,638,154,32,60,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,8,56,0,56,15,59,9,57,0,56,0,56,0,56,325,119,13,59,18,62,0,56,34,73,24,59,0,56,12,57,13,58,5,56,10,57,98,85,34,66,31,61,19,63,3,56,11,58,205,96,13,58,19,62,0,56,20,59,0,56,0,56,9,57,0,56,0,56,49,73,0,56,0,56,55,65,27,61,0,56,13,59,76,71,0,56,25,62,33,62,0,56,0,56,0,56,0,56,11,58,0,56,0,56,0,56,7,57,0,56,0,56,0,56,0,56
QN33,Cambria Heights,48,45,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,10,42,4,42,0,43,0,43,0,43,0,43,0,43,0,43,6,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,9,42,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,5,43,0,43,0,43,0,43,0,43,4,43,0,43,0,43,29,47,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,11,46,5,42,0,43,13,46,0,43,0,43
QN34,Queens Village,914,184,43,72,25,66,0,56,0,56,18,64,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,297,112,12,58,0,56,18,60,0,56,12,58,11,58,0,56,46,73,5,56,26,59,34,63,69,74,11,57,15,57,12,58,26,70,396,123,0,56,14,58,12,55,0,56,18,61,6,56,76,78,0,56,15,60,39,63,42,63,34,57,47,70,10,57,83,77,0,56,178,98,5,56,0,56,0,56,0,56,0,56,9,57,0,56,0,56,27,69,5,56,17,54,39,69,60,78,16,58,0,56,0,56
QN35,Briarwood-Jamaica Hills,664,178,47,73,47,73,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,328,135,0,47,0,47,26,61,0,47,0,47,0,47,0,47,5,46,7,48,25,54,65,87,94,75,42,51,0,47,64,87,0,47,197,85,15,49,15,50,5,46,0,47,30,58,11,48,0,47,0,47,19,50,9,47,33,57,14,46,46,52,0,47,0,47,0,47,92,64,12,48,0,47,0,47,26,51,0,47,0,47,0,47,15,49,3,45,0,47,22,57,0,47,0,47,0,47,6,46,8,45
QN37,Kew Gardens Hills,398,132,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,94,70,0,40,0,40,0,40,0,40,0,40,0,40,0,40,12,42,0,40,12,43,14,44,11,43,45,61,0,40,0,40,0,40,219,102,0,40,29,60,15,45,26,57,0,40,10,41,0,40,0,40,12,41,9,40,17,46,46,50,41,60,10,42,4,39,0,40,85,63,0,40,0,40,0,40,0,40,0,40,27,58,0,40,6,39,0,40,0,40,0,40,21,44,0,40,21,42,10,41,0,40
QN38,Pomonok-Flushing Heights-Hillcrest,282,123,20,48,0,37,0,37,0,37,20,48,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,113,88,0,37,0,37,43,70,0,37,0,37,28,56,0,37,0,37,0,37,0,37,15,41,27,43,0,37,0,37,0,37,0,37,87,69,0,37,0,37,0,37,0,37,0,37,0,37,24,53,15,42,0,37,0,37,0,37,39,52,0,37,9,37,0,37,0,37,62,71,13,38,14,40,0,37,0,37,35,65,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37
QN41,Fresh Meadows-Utopia,102,66,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,13,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,13,27,89,66,0,27,0,27,0,27,0,27,0,27,0,27,17,35,0,27,17,34,0,27,8,28,23,43,6,26,18,35,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
QN42,Oakland Gardens,217,124,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,84,96,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,42,74,42,70,0,34,0,34,0,34,99,78,0,34,0,34,36,65,0,34,0,34,14,39,0,34,0,34,0,34,0,34,0,34,0,34,20,45,29,41,0,34,0,34,34,40,0,34,0,34,0,34,0,34,0,34,0,34,9,33,8,35,0,34,0,34,0,34,0,34,8,38,0,34,0,34,9,33
QN43,Bellerose,150,77,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,41,42,0,34,0,34,0,34,0,34,0,34,0,34,0,34,13,37,0,34,0,34,0,34,4,33,9,35,0,34,15,38,0,34,109,68,0,34,0,34,7,34,0,34,0,34,0,34,5,33,0,34,29,54,13,36,5,33,11,37,14,38,0,34,13,37,12,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN44,Glen Oaks-Floral Park-New Hyde Park,285,109,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,123,91,25,50,0,32,0,32,0,32,0,32,0,32,52,76,0,32,0,32,0,32,36,53,0,32,0,32,0,32,10,33,0,32,114,73,10,32,0,32,0,32,0,32,10,31,0,32,0,32,0,32,0,32,0,32,12,35,20,32,9,30,43,60,0,32,10,34,48,45,14,35,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,7,32,0,32,12,34,15,36
QN45,Douglas Manor-Douglaston-Little Neck,61,45,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,23,39,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,8,34,0,34,0,34,15,39,0,34,23,38,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,23,38,0,34,0,34,0,34,15,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,15,37
QN46,Bayside-Bayside Hills,269,121,36,63,0,51,0,51,0,51,16,56,0,51,20,59,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,110,86,0,51,7,51,0,51,0,51,33,68,31,69,0,51,8,51,0,51,0,51,0,51,7,51,0,51,24,56,0,51,0,51,101,89,0,51,0,51,0,51,0,51,0,51,18,57,6,51,0,51,0,51,0,51,51,84,0,51,11,52,0,51,7,51,8,51,22,52,0,51,0,51,0,51,0,51,0,51,0,51,0,51,7,50,11,53,0,51,0,51,0,51,0,51,0,51,0,51,4,50
QN47,Ft. Totten-Bay Terrace-Clearview,90,86,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,57,77,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,15,37,0,34,42,75,33,49,0,34,0,34,0,34,0,34,0,34,0,34,21,44,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,36,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN48,Auburndale,94,55,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,32,43,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,20,40,12,36,0,32,0,32,0,32,0,32,35,37,0,32,0,32,16,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,5,30,0,32,0,32,9,33,5,32,27,41,0,32,0,32,0,32,0,32,12,36,0,32,0,32,0,32,0,32,0,32,0,32,0,32,15,37,0,32,0,32,0,32
QN49,Whitestone,186,102,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,59,64,0,38,0,38,0,38,15,41,13,40,0,38,0,38,0,38,0,38,0,38,0,38,31,61,0,38,0,38,0,38,0,38,70,78,0,38,0,38,0,38,0,38,0,38,2,39,35,65,0,38,0,38,0,38,0,38,0,38,26,56,0,38,0,38,7,38,57,59,11,39,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,21,49,14,41,0,38,0,38,0,38,11,40
QN50,Elmhurst-Maspeth,99,53,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,57,42,0,34,9,36,0,34,0,34,0,34,0,34,0,34,10,33,0,34,10,33,10,36,0,34,0,34,9,37,9,35,0,34,19,33,0,34,0,34,0,34,0,34,8,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,11,33,0,34,0,34,0,34,23,39,0,34,0,34,11,36,0,34,12,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN51,Murray Hill,307,136,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,208,126,15,52,0,50,0,50,0,50,0,50,0,50,40,68,0,50,0,50,21,58,0,50,35,72,57,83,32,66,8,50,0,50,61,63,0,50,0,50,25,52,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,21,58,0,50,0,50,15,51,0,50,38,51,20,51,0,50,0,50,5,49,0,50,0,50,0,50,0,50,0,50,0,50,13,51,0,50,0,50,0,50,0,50,0,50
QN52,East Flushing,177,94,9,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,9,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,32,48,15,44,0,42,0,42,0,42,0,42,0,42,4,40,0,42,0,42,0,42,0,42,13,44,0,42,0,42,0,42,0,42,97,82,0,42,0,42,0,42,0,42,0,42,7,42,0,42,0,42,0,42,35,65,21,50,0,42,26,57,8,43,0,42,0,42,39,53,0,42,0,42,0,42,0,42,15,47,11,43,0,42,0,42,13,47,0,42,0,42,0,42,0,42,0,42,0,42,0,42
QN53,Woodhaven,895,187,78,79,0,54,0,54,0,54,0,54,0,54,0,54,18,59,60,75,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,352,123,13,53,46,75,0,54,0,54,19,55,0,54,9,54,9,55,21,59,19,56,33,59,63,72,62,73,38,62,15,54,5,53,432,129,23,61,0,54,39,69,0,54,27,61,11,55,41,64,28,60,0,54,20,55,92,75,64,68,22,57,40,58,20,58,5,53,33,54,0,54,9,54,5,53,0,54,0,54,18,55,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,1,53,0,54
QN54,Richmond Hill,673,145,11,61,0,60,0,60,0,60,0,60,0,60,0,60,0,60,8,60,0,60,3,59,0,60,0,60,0,60,0,60,0,60,0,60,261,111,0,60,33,69,5,59,23,61,0,60,18,62,14,60,0,60,0,60,62,91,16,60,29,62,32,61,12,59,17,63,0,60,342,102,0,60,15,63,8,60,18,62,6,59,33,65,0,60,21,58,32,70,21,61,54,60,15,61,20,58,37,74,41,61,21,61,59,61,0,60,4,59,0,60,0,60,0,60,21,61,0,60,0,60,0,60,9,60,0,60,3,60,6,59,5,59,3,59,8,59
QN55,South Ozone Park,1258,223,68,98,0,62,0,62,0,62,0,62,23,72,0,62,0,62,0,62,0,62,0,62,45,91,0,62,0,62,0,62,0,62,0,62,382,127,8,61,0,62,0,62,59,78,33,76,0,62,9,63,27,68,48,70,69,80,33,65,27,66,55,67,0,62,14,66,0,62,633,165,2,61,26,65,18,63,9,63,6,62,82,84,26,68,39,68,40,67,29,64,125,113,97,72,25,65,20,65,37,67,52,72,175,78,7,62,14,62,7,61,6,62,17,62,0,62,3,61,7,62,0,62,31,66,49,72,4,62,0,62,5,62,25,63,0,62
QN56,Ozone Park,340,125,11,38,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,11,38,0,36,0,36,0,36,0,36,0,36,136,80,20,45,0,36,0,36,0,36,0,36,0,36,0,36,33,46,0,36,0,36,20,36,16,42,47,47,0,36,0,36,0,36,125,65,0,36,0,36,0,36,7,36,26,52,0,36,0,36,0,36,14,33,7,34,0,36,31,45,21,38,0,36,7,36,12,38,68,84,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,68,84,0,36,0,36,0,36
QN57,Lindenwood-Howard Beach,226,150,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,180,142,0,34,0,34,0,34,14,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,30,47,46,70,90,115,0,34,0,34,39,48,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,36,0,34,0,34,27,44,0,34,0,34,0,34,7,31,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,7,31,0,34
QN60,Kew Gardens,169,81,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,47,43,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,9,36,0,34,7,34,0,34,13,36,0,34,15,38,3,33,101,67,0,34,26,50,0,34,12,37,0,34,0,34,19,41,22,38,0,34,7,34,0,34,0,34,15,39,0,34,0,34,0,34,21,39,0,34,0,34,0,34,0,34,0,34,0,34,0,34,11,37,0,34,10,37,0,34,0,34,0,34,0,34,0,34,0,34
QN61,Jamaica,833,175,54,72,0,51,0,51,0,51,0,51,0,51,54,72,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,357,122,23,51,15,52,0,51,0,51,34,53,56,72,22,61,27,58,15,54,40,70,15,54,50,63,0,51,11,52,25,61,24,55,266,86,19,52,22,50,0,51,6,50,11,53,8,51,58,64,4,50,11,50,24,50,48,55,15,51,29,52,11,53,0,51,0,51,156,88,31,55,0,51,9,51,11,48,9,50,7,49,11,52,0,51,1,50,0,51,7,49,31,60,0,51,0,51,0,51,39,78
QN62,Queensboro Hill,102,64,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,62,60,0,29,0,29,31,56,0,29,0,29,0,29,0,29,0,29,0,29,13,33,9,31,0,29,9,30,0,29,0,29,0,29,40,31,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,8,30,11,33,8,30,8,29,0,29,0,29,0,29,5,26,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
QN63,Woodside,314,128,19,55,0,50,0,50,0,50,0,50,0,50,19,55,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,118,88,0,50,14,53,0,50,0,50,0,50,0,50,0,50,0,50,9,50,0,50,60,79,7,50,0,50,20,57,0,50,8,52,130,74,29,58,0,50,21,50,18,56,0,50,12,50,0,50,0,50,26,54,5,49,0,50,0,50,19,51,0,50,0,50,0,50,47,77,0,50,0,50,39,77,0,50,0,50,0,50,0,50,0,50,8,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50
QN66,Laurelton,101,47,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,16,41,0,40,0,40,0,40,0,40,0,40,4,39,0,40,0,40,0,40,0,40,0,40,0,40,12,42,0,40,0,40,0,40,67,41,16,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,8,40,0,40,8,40,4,38,16,42,0,40,10,36,5,39,18,40,0,40,0,40,5,39,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,13,41,0,40,0,40,0,40,0,40
QN68,Queensbridge-Ravenswood-Long Island City,137,74,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,49,58,31,55,0,38,0,38,0,38,0,38,0,38,4,37,0,38,14,43,0,38,0,38,0,38,0,38,0,38,0,38,0,38,62,52,0,38,0,38,8,38,12,41,0,38,2,36,0,38,0,38,0,38,21,45,12,41,0,38,7,37,0,38,0,38,0,38,26,40,0,38,0,38,16,42,5,37,0,38,0,38,5,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
QN70,Astoria,622,152,66,73,34,65,0,60,9,61,0,60,0,60,0,60,0,60,0,60,0,60,0,60,23,67,0,60,0,60,0,60,0,60,0,60,311,118,8,60,16,61,12,63,12,61,12,61,0,60,21,62,9,60,15,61,13,61,37,76,48,68,54,80,19,62,20,66,15,62,183,90,22,59,27,65,19,61,0,60,0,60,16,61,0,60,21,68,16,63,18,63,15,64,9,60,20,67,0,60,0,60,0,60,62,70,11,61,0,60,10,62,0,60,10,61,0,60,0,60,0,60,13,62,6,60,12,62,0,60,0,60,0,60,0,60,0,60
QN71,Old Astoria,244,95,15,39,15,39,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,109,65,10,36,0,34,9,34,18,43,0,34,0,34,13,39,0,34,0,34,0,34,18,36,12,37,16,42,0,34,13,37,0,34,89,61,13,38,0,34,0,34,0,34,0,34,0,34,0,34,0,34,24,47,0,34,9,34,13,34,5,36,16,40,0,34,9,35,31,43,0,34,7,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,24,41,0,34,0,34,0,34,0,34,0,34
QN72,Steinway,302,120,28,56,0,51,10,52,10,53,0,51,0,51,0,51,0,51,8,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,193,110,0,51,0,51,0,51,0,51,0,51,39,78,8,51,0,51,0,51,15,53,0,51,50,66,20,59,0,51,41,70,20,58,65,62,0,51,0,51,0,51,0,51,3,52,13,54,0,51,0,51,14,55,9,52,0,51,13,51,0,51,5,50,8,52,0,51,16,51,0,51,0,51,6,50,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,10,52,0,51,0,51,0,51
